census_tract,total_loans,va_loans,va_total_amount,conv_loans,fha_loans
06037554802,30,0,0,30,0
06037115202,42,0,0,37,5
06073019406,60,6,3620000,48,6
06037111202,68,0,0,65,3
06065049102,112,5,2005000,101,6
06059032033,52,2,1520000,46,4
06073015406,53,2,1470000,50,1
06071007106,46,3,1385000,30,13
06107000802,19,2,1040000,15,2
06065045103,57,0,0,55,2
06037115203,19,0,0,16,3
06037234902,13,0,0,10,3
06037650003,19,0,0,17,2
06071007107,30,0,0,21,9
06059032034,96,1,1315000,94,1
06073015407,32,3,1565000,26,3
06071007108,5,0,0,5,0
06073015408,42,2,990000,39,1
06037115204,19,0,0,18,1
06059032035,46,0,0,45,1
06037111204,96,1,855000,92,3
06097152801,67,3,2015000,59,5
06037650004,25,2,1590000,23,0
06087110301,5,0,0,2,3
06059087101,54,2,1490000,50,2
06059032036,65,0,0,64,1
06001428700,126,1,255000,124,1
06037111205,54,0,0,53,1
06087110302,3,0,0,3,0
06037433302,5,0,0,5,0
06059087102,22,0,0,20,2
06037134001,14,0,0,12,2
06007000800,82,3,1525000,72,7
06037481800,26,0,0,25,1
06037573601,117,3,2535000,109,5
06077003110,35,1,495000,26,8
06037270300,32,0,0,32,0
06059032037,115,8,7400000,101,6
06037111206,63,0,0,58,5
06097152803,30,0,0,29,1
06001432100,46,1,1105000,44,1
06037134002,34,2,1300000,28,4
06059087103,71,0,0,64,7
06077003111,34,1,545000,24,9
06037577602,48,1,935000,45,2
06059032038,79,0,0,77,2
06097152804,8,1,505000,5,2
06037300400,82,0,0,79,3
06111001302,23,0,0,19,4
06037433304,11,0,0,11,0
06077003112,50,0,0,39,11
06107003100,16,0,0,14,2
06037603702,60,0,0,57,3
06059032039,94,1,725000,91,2
06075020201,12,0,0,12,0
06059087105,66,3,1895000,58,5
06065045109,93,0,0,77,16
06047002500,28,1,405000,26,1
06037237201,24,1,365000,16,7
06037433305,18,0,0,18,0
06085508503,28,0,0,28,0
06037577604,26,2,1320000,24,0
06111001303,49,1,695000,44,4
06037603703,43,2,1830000,36,5
06025011901,22,0,0,16,6
06037141400,71,1,595000,70,0
06037433306,5,0,0,5,0
06037237202,31,1,655000,22,8
06059087106,35,0,0,33,2
06075020202,41,0,0,41,0
06065050701,174,30,19480000,129,15
06025011902,20,0,0,12,8
06037577605,72,4,3810000,65,3
06111001304,33,1,685000,28,4
06097151100,39,0,0,39,0
06037433307,12,0,0,8,4
06085508505,42,1,945000,41,0
06037123410,25,1,1015000,23,1
06077003115,17,1,385000,10,6
06065050702,68,17,10235000,45,6
06025011903,41,2,810000,27,12
06037603705,14,1,805000,12,1
06037577606,35,0,0,35,0
06077003116,2,0,0,2,0
06037603706,6,0,0,6,0
06037555300,40,1,655000,36,3
06001406400,22,0,0,18,2
06059110010,66,1,455000,59,6
06099002503,26,1,415000,22,3
06037551300,37,0,0,32,5
06115040701,417,50,25480000,296,69
06089012500,24,2,720000,20,2
06085508507,19,0,0,19,0
06115040702,162,18,7920000,90,53
06099002504,41,0,0,32,9
06019005403,21,1,355000,16,4
06077003117,51,2,1220000,46,3
06059110011,44,0,0,43,1
06037408722,32,1,755000,27,4
06099002505,77,2,970000,53,22
06077003118,47,0,0,41,6
06085508508,28,0,0,28,0
06073002702,75,6,2820000,66,3
06037480101,28,0,0,27,1
06059110012,78,1,1555000,72,5
06071011002,61,3,1615000,48,10
06085508509,4,0,0,4,0
06077003119,38,5,3015000,29,4
06037480102,31,0,0,31,0
06099002506,11,0,0,8,3
06083002710,15,3,1165000,10,2
06019005405,49,3,1195000,35,11
06029002804,87,9,2255000,56,22
06059099310,36,0,0,36,0
06073002703,74,11,6015000,56,7
06071011003,69,0,0,65,4
06037408724,3,0,0,3,0
06059110014,15,0,0,15,0
06053011302,26,0,0,24,2
06019005406,55,4,1820000,36,15
06071011004,46,0,0,36,10
06059099311,42,1,1625000,41,0
06029002806,19,1,385000,14,4
06019005407,33,3,1165000,26,4
06037408725,40,1,685000,39,0
06059110015,59,1,755000,55,3
06073002705,40,3,1335000,34,3
06001421200,47,0,0,46,1
06053011303,39,3,1555000,27,9
06037127102,48,0,0,39,9
06085501000,30,0,0,28,2
06037101110,53,0,0,50,3
06081613300,28,0,0,28,0
06067003600,35,2,810000,29,4
06055201401,59,0,0,56,3
06029002807,76,5,3275000,60,11
06019005409,28,2,820000,19,7
06053011305,46,2,830000,23,21
06037123103,30,0,0,25,5
06037127103,3,0,0,3,0
06073001000,39,1,1475000,38,0
06073009000,26,1,875000,24,1
06037201700,50,0,0,46,4
06073020110,126,10,8020000,107,9
06073002707,19,0,0,18,1
06085509001,39,0,0,39,0
06071001803,15,0,0,11,4
06037920102,55,1,325000,41,12
06055201402,29,0,0,27,2
06073005000,6,0,0,6,0
06037533001,9,0,0,8,1
06037123104,25,0,0,23,2
06085509002,31,0,0,31,0
06067007602,61,4,1650000,50,7
06055201403,8,0,0,8,0
06073020111,64,5,3855000,54,5
06071001804,78,2,1220000,70,6
06037127104,25,0,0,23,2
06037267403,11,0,0,11,0
06053011306,21,1,475000,14,6
06073002708,18,1,395000,17,0
06037533002,7,0,0,3,4
06073002709,13,1,835000,11,1
06067007603,27,3,1435000,22,2
06037267404,11,0,0,11,0
06037920104,50,2,1650000,42,6
06037408140,18,1,445000,15,2
06037267405,12,0,0,12,0
06095251600,30,0,0,26,4
06001436601,31,0,0,29,2
06037408141,33,0,0,24,9
06037404100,55,2,1330000,47,6
06067007604,47,4,1310000,34,9
06111005801,85,1,1015000,78,6
06059052410,64,1,905000,60,3
06065043802,137,8,4060000,102,26
06071001806,45,0,0,43,2
06013330000,88,2,1330000,82,4
06087122202,56,0,0,56,0
06037267406,6,0,0,6,0
06001436602,33,2,1530000,30,1
06013334001,39,0,0,36,3
06059052411,48,0,0,44,4
06071008100,14,0,0,14,0
06037920106,39,1,395000,36,2
06087122203,37,1,795000,36,0
06037540400,18,3,1865000,9,6
06111005803,39,3,2675000,34,2
06071004101,51,0,0,40,11
06017030701,102,3,2955000,94,5
06073016401,91,11,6635000,72,8
06071001808,36,3,1805000,29,4
06085505006,47,0,0,47,0
06087122204,37,0,0,35,2
06083002405,14,0,0,12,2
06085505007,28,0,0,28,0
06039000701,54,5,2105000,37,12
06071001809,38,0,0,34,4
06087122205,66,1,1405000,65,0
06111005804,67,1,695000,64,2
06083002406,4,0,0,4,0
06029003303,10,0,0,5,4
06039000702,73,5,1795000,50,18
06071004103,37,1,415000,24,12
06071000103,52,0,0,49,3
06037920109,83,1,585000,76,6
06073016403,61,5,2345000,54,2
06083002407,3,0,0,3,0
06073016404,10,2,1110000,7,1
06029003304,27,2,600000,18,7
06037297601,12,1,665000,10,1
06065043807,69,3,1485000,45,21
06071000104,51,0,0,50,1
06071004104,19,0,0,11,8
06067007020,190,11,5925000,166,13
06059052415,72,2,1670000,66,4
06001451401,87,1,845000,85,1
06037205120,3,0,0,2,1
06083002408,3,0,0,2,1
06029003305,79,1,325000,52,22
06107001800,62,3,1045000,40,19
06071000105,56,1,645000,55,0
06067007021,92,5,2355000,69,18
06037201120,21,0,0,19,2
06037651001,64,0,0,62,2
06065046101,39,5,1315000,13,19
06037297602,31,1,665000,29,1
06059052416,67,3,2085000,62,2
06013334006,74,2,1580000,69,3
06037231901,9,0,0,6,3
06037183810,11,0,0,8,3
06037651002,52,0,0,49,3
06067007022,19,1,345000,14,4
06059052417,51,0,0,50,1
06013334007,50,0,0,46,4
06059011000,64,1,1075000,60,3
06001451403,37,0,0,35,2
06083002409,110,13,7595000,81,16
06065046102,8,0,0,2,6
06075022901,16,1,1065000,15,0
06065043809,222,19,7075000,156,46
06017030706,166,3,3085000,155,7
06065043220,40,6,3710000,27,7
06067004100,41,1,525000,33,7
06071000107,31,0,0,30,1
06067000100,66,1,695000,63,2
06065043262,83,8,5100000,66,9
06067007023,69,4,1610000,56,9
06075022902,18,0,0,18,0
06013334008,46,1,495000,41,4
06037231902,9,0,0,5,4
06029003307,121,4,1670000,97,19
06065046103,56,5,1355000,25,25
06001451404,77,0,0,67,10
06059063500,57,0,0,57,0
06075022903,17,0,0,16,1
06067007024,32,1,465000,24,7
06013360200,45,1,545000,41,3
06015000101,36,2,610000,29,5
06065043222,82,6,4000000,71,5
06029003308,39,1,305000,33,5
06071000108,44,0,0,43,1
06059052419,42,0,0,41,1
06037501501,41,0,0,35,6
06037113322,67,0,0,66,1
06049000400,7,1,155000,5,1
06059088101,35,0,0,34,1
06067007025,23,0,0,20,3
06015000102,45,5,1465000,28,11
06017030709,139,4,4380000,131,4
06077001501,86,1,525000,55,30
06037113323,34,0,0,32,2
06071000109,84,3,1785000,78,3
06037430301,55,0,0,54,1
06065043264,129,17,10545000,99,13
06037113324,9,0,0,8,1
06037501503,31,0,0,29,2
06037570601,34,0,0,27,7
06067007026,83,4,2140000,73,6
06077001502,42,2,670000,28,12
06037430302,83,1,625000,78,4
06037271300,56,1,925000,54,1
06065043265,127,15,9415000,100,12
06007001800,45,3,1025000,30,12
06081600600,28,0,0,27,1
06037501504,9,0,0,8,1
06111002301,24,2,1250000,20,2
06015000104,9,2,660000,5,2
06059001801,31,0,0,25,6
06037482801,38,0,0,36,2
06037574602,24,0,0,24,0
06037570602,45,4,2420000,30,11
06037301400,60,0,0,60,0
06111006301,77,3,2635000,69,5
06097153804,56,1,865000,53,2
06065043266,38,8,4410000,27,3
06067007027,14,0,0,13,1
06111002302,30,0,0,26,4
06113010602,14,0,0,12,2
06067007028,57,2,980000,45,10
06059088104,17,0,0,16,1
06037600702,61,5,4525000,53,3
06037238200,56,3,2225000,43,10
06023000600,58,2,580000,51,5
06075025200,60,1,1405000,59,0
06111006302,33,0,0,31,2
06059001802,35,1,555000,34,0
06037570603,11,0,0,11,0
06065043267,129,12,7200000,102,15
06061023700,75,8,3840000,65,2
06017031200,82,2,810000,70,10
06001433102,29,0,0,26,3
06001433103,13,0,0,13,0
06015000106,43,5,1515000,29,9
06059074901,31,1,635000,22,8
06097153806,32,1,1215000,30,1
06065940500,77,0,0,75,2
06037600703,42,4,2390000,35,3
06059088105,33,2,1690000,28,3
06065043227,141,20,11860000,103,18
06037239320,11,0,0,9,2
06037121801,15,0,0,14,1
06001433104,18,0,0,17,1
06015000107,31,1,425000,24,6
06059074902,16,0,0,10,6
06059088106,36,1,335000,33,2
06001444500,60,0,0,56,4
06037600704,34,0,0,26,8
06065043228,59,9,5585000,42,8
06057000900,65,2,840000,58,5
06097153807,65,1,745000,63,1
06099003501,68,3,1505000,47,17
06059088107,32,0,0,31,1
06099003502,54,3,955000,31,20
06113010605,33,1,915000,32,0
06065043229,110,10,5700000,91,9
06097153808,52,3,1775000,43,6
06037121802,27,0,0,22,5
06037190901,10,0,0,10,0
06097153809,68,1,755000,64,3
06037190902,5,0,0,5,0
06037320201,12,1,725000,10,1
06113010607,37,1,955000,35,1
06067008910,54,4,1530000,40,10
06037552301,46,0,0,39,7
06071009720,17,1,245000,12,4
06071012001,94,21,6655000,47,26
06067008911,15,2,860000,10,3
06113010608,32,0,0,32,0
06037320202,41,0,0,33,8
06037460501,70,0,0,70,0
06071009721,69,3,1015000,50,16
06037552302,33,2,1110000,25,6
06071012002,93,11,3155000,55,27
06087120901,55,0,0,53,2
06113010609,26,0,0,25,1
06037460502,64,1,1055000,62,1
06067008912,60,4,1390000,51,5
06087120902,52,0,0,51,1
06071009722,56,3,1565000,42,11
06019006405,99,1,335000,90,8
06037402801,12,0,0,10,2
06053012302,16,0,0,16,0
06067008913,55,4,1890000,43,7
06019006406,29,1,425000,24,4
06071009723,138,10,4360000,91,37
06019006407,34,4,2240000,25,5
06075030800,75,0,0,74,1
06071002801,26,2,1010000,16,8
06071009724,86,5,1955000,62,19
06001422200,34,0,0,29,5
06095252910,76,10,4890000,52,14
06001401600,25,0,0,22,3
06037128101,23,0,0,23,0
06001426200,54,0,0,54,0
06019006408,13,0,0,9,4
06037191710,7,0,0,6,1
06037124102,33,0,0,31,2
06085506000,53,0,0,51,2
06037900501,102,4,1850000,55,43
06037402803,12,1,825000,8,3
06071009725,103,8,3440000,71,24
06037128102,10,0,0,10,0
06095252911,108,11,4905000,78,19
06071009726,47,3,1485000,33,11
06085502001,37,1,1405000,35,1
06037124103,12,0,0,10,2
06037221810,8,0,0,7,1
06071002803,22,0,0,13,9
06037121221,14,0,0,13,1
06113011101,35,2,1080000,28,5
06067008601,130,4,2190000,115,11
06037402804,14,1,1295000,11,2
06037106111,58,1,725000,53,4
06019006409,82,1,315000,78,3
06095252912,90,20,13400000,56,14
06073006000,59,2,2120000,57,0
06081990100,1,0,0,1,0
06037265521,4,0,0,4,0
06037121222,17,0,0,16,1
06037124104,7,0,0,7,0
06065048800,49,1,475000,32,16
06037534001,4,0,0,4,0
06037601202,19,0,0,17,2
06085502002,23,0,0,22,1
06067008602,32,5,3295000,25,2
06071002804,17,0,0,13,4
06113011102,20,0,0,14,6
06073002001,79,2,1950000,75,2
06037106112,68,0,0,61,7
06071009727,35,4,1460000,17,14
06095252913,80,11,5725000,55,14
06037228420,3,0,0,1,2
06113011103,113,8,3940000,94,11
06001437600,21,0,0,20,1
06037534002,11,0,0,10,1
06037265522,13,0,0,13,0
06037106113,35,0,0,32,3
06093000800,32,1,285000,28,3
06037124105,5,0,0,5,0
06037224420,6,1,1015000,5,0
06059075401,50,0,0,47,3
06037900504,110,11,4605000,63,34
06103000500,86,4,1530000,61,19
06073002002,40,3,3195000,36,1
06095252914,59,9,4535000,37,13
06037106114,40,2,1350000,31,7
06037409100,54,0,0,50,4
06013335000,67,2,1650000,64,1
06037900505,70,7,2885000,39,24
06037139502,38,0,0,38,0
06037265523,16,0,0,16,0
06095252915,196,44,29660000,135,17
06037401101,42,0,0,41,1
06037265524,30,0,0,28,2
06029000300,49,1,245000,33,15
06037405101,38,0,0,32,6
06037900506,64,1,415000,40,23
06059075403,88,3,2495000,81,4
06013339001,10,0,0,10,0
06037221500,1,0,0,1,0
06071005101,88,2,960000,52,34
06037139504,33,0,0,32,1
06059075404,38,1,1095000,35,2
06037530005,30,0,0,29,1
06065044804,32,0,0,31,1
06075033100,35,0,0,35,0
06037401102,42,2,1040000,39,1
06037405102,20,1,525000,17,2
06037139505,16,0,0,16,0
06037530006,13,1,685000,10,2
06059075405,29,0,0,26,3
06059086801,31,1,925000,25,5
06037900508,72,6,2570000,46,20
06071005102,41,1,345000,27,13
06013339003,20,1,645000,19,0
06065044805,54,1,475000,49,4
06073018520,81,3,2995000,65,13
06095252604,34,3,1305000,20,10
06059086802,47,3,2425000,43,1
06037900509,39,2,700000,27,10
06029004303,34,3,895000,18,10
06037139506,32,0,0,31,1
06065040806,56,3,2025000,52,1
06037530007,112,2,1530000,106,4
06065044806,56,0,0,56,0
06013339004,45,0,0,44,1
06073018521,73,10,6620000,57,6
06059086803,51,2,1730000,47,2
06065040807,58,1,575000,53,4
06073018522,96,5,3715000,87,4
06029004304,23,0,0,14,9
06065044807,25,0,0,25,0
06095252605,48,4,2180000,37,7
06107002800,9,0,0,6,3
06065040808,38,0,0,31,7
06095252606,45,1,315000,30,14
06111007610,63,3,2455000,56,4
06029004305,11,0,0,9,2
06073018523,66,5,3555000,53,8
06111007611,16,0,0,13,3
06095252607,24,1,425000,20,3
06065040809,41,0,0,38,3
06045010500,28,3,1285000,22,3
06073018524,52,7,4935000,38,7
06073011601,7,0,0,7,0
06073011602,16,3,2725000,12,1
06037502500,27,1,675000,18,8
06097150800,65,0,0,63,2
06095252608,54,3,1145000,36,15
06111007612,50,1,745000,44,5
06073018525,82,6,4770000,72,4
06037203200,8,0,0,5,3
06067005101,30,2,660000,22,6
06111003613,41,7,4745000,34,0
06037431300,14,0,0,14,0
06111007613,64,2,1920000,58,4
06037571600,1,0,0,1,0
06067001102,6,0,0,6,0
06071010700,27,3,575000,17,7
06067005102,59,2,1180000,43,14
06111003614,61,3,1935000,50,8
06111007614,110,4,2750000,100,6
06071009109,115,6,2440000,65,44
06093001300,15,2,370000,13,0
06007002800,31,3,525000,20,8
06111007300,42,0,0,42,0
06037132001,53,0,0,52,1
06111003615,37,1,1445000,36,0
06067001103,7,0,0,7,0
06001438100,122,1,765000,111,10
06111003301,29,0,0,28,1
06111003616,79,1,1415000,75,3
06037132002,48,0,0,45,3
06077002503,8,2,720000,5,1
06081605600,76,0,0,76,0
06037272301,30,0,0,30,0
06001430101,62,1,1235000,60,1
06037218600,25,0,0,22,3
06111003617,27,0,0,27,0
06081601601,17,0,0,17,0
06037214600,22,0,0,22,0
06037272302,17,0,0,17,0
06059021912,65,1,1505000,63,1
06111003302,35,2,1310000,30,3
06001430102,32,0,0,29,3
06077002504,36,0,0,26,9
06101050401,63,5,1965000,43,15
06075026201,17,0,0,16,1
06111003618,35,1,1025000,32,2
06071010430,66,7,2785000,39,19
06059021913,66,2,2040000,60,4
06065941500,63,5,1745000,31,27
06101050402,49,2,920000,39,8
06101050403,65,5,2125000,45,15
06075026202,15,0,0,14,1
06081601603,44,0,0,42,2
06099000501,80,5,2295000,63,12
06013380001,62,0,0,61,1
06059021914,66,0,0,65,1
06071010431,64,5,1615000,52,7
06037199900,4,0,0,3,1
06085504700,5,0,0,5,0
06071010432,48,12,4230000,27,7
06081601604,36,3,1425000,33,0
06059021915,76,1,355000,72,3
06013380002,45,0,0,43,2
06073004700,5,0,0,5,0
06037195901,17,0,0,17,0
06037532700,7,0,0,5,2
06037620501,59,1,1275000,58,0
06073000700,36,4,2650000,32,0
06081601605,27,0,0,26,1
06071010433,39,8,2350000,23,8
06099000503,98,3,1665000,79,16
06059042201,65,0,0,64,1
06037553300,23,0,0,20,3
06059021916,68,1,755000,63,4
06037602510,14,0,0,14,0
06071010434,32,12,3400000,15,5
06073008701,22,0,0,21,1
06037195902,14,0,0,14,0
06059021917,53,0,0,51,2
06037461501,38,1,555000,37,0
06037602511,7,0,0,6,1
06073008702,46,4,3050000,41,1
06059021918,75,1,515000,67,7
06037195903,8,0,0,7,1
06099000505,101,7,3765000,73,21
06071010435,62,6,1670000,48,8
06059042203,174,5,4305000,161,8
06037211410,5,0,0,4,1
06019001600,41,3,1505000,29,9
06071010436,28,1,405000,20,5
06077005119,345,7,4445000,289,49
06085503312,41,0,0,41,0
06037461502,33,1,835000,26,6
06037602512,13,0,0,10,3
06059021919,55,0,0,53,2
06099000506,70,1,365000,56,13
06037602513,1,0,0,1,0
06071007800,56,3,1485000,45,8
06037403801,58,1,495000,49,8
06065030400,39,0,0,31,8
06085503313,47,0,0,47,0
06037407801,36,1,175000,35,0
06037104500,14,0,0,12,2
06059042205,110,2,2290000,104,4
06079011300,176,8,6260000,166,2
06001402600,7,0,0,5,2
06067009640,16,3,1105000,10,3
06001423200,18,0,0,17,1
06019004210,36,1,425000,30,5
06037407802,22,1,655000,16,5
06037125101,30,0,0,29,1
06037403802,48,1,545000,45,2
06037240800,43,0,0,28,15
06071003801,54,2,1040000,35,17
06001427200,52,0,0,49,3
06059042206,60,1,845000,54,5
06085503315,45,0,0,45,0
06067009641,32,0,0,25,7
06019004211,86,6,2290000,61,19
06037125102,29,0,0,29,0
06007003300,49,5,2335000,28,16
06067009642,19,0,0,16,2
06019004212,112,6,1990000,80,26
06071003803,41,0,0,24,17
06067009601,71,4,1530000,52,15
06037602201,43,2,2430000,39,2
06037531000,23,0,0,19,4
06085503001,80,0,0,79,1
06037602202,12,0,0,12,0
06085507002,46,0,0,46,0
06037119900,33,0,0,29,4
06067009643,80,3,1565000,68,9
06085503002,46,0,0,46,0
06069000701,38,1,675000,29,8
06019004213,48,1,385000,39,8
06071003804,55,2,930000,30,23
06065049800,56,13,6035000,41,2
06037406413,84,1,895000,74,9
06037535001,13,0,0,8,5
06025010401,3,0,0,2,1
06067009644,37,1,675000,33,3
06085507003,48,0,0,47,1
06037535002,9,0,0,7,2
06073007002,52,0,0,51,1
06069000702,70,2,1570000,51,17
06037229420,18,0,0,12,6
06037650701,35,1,1275000,33,1
06037204820,6,0,0,5,1
06085503003,70,0,0,69,1
06053014110,94,3,2885000,85,6
06019004214,72,1,275000,62,9
06025010402,16,1,245000,10,5
06001442000,38,0,0,38,0
06085507004,45,0,0,42,3
06067009330,52,1,425000,49,2
06067009645,52,3,2015000,41,8
06013355110,77,1,805000,54,22
06041105001,49,1,995000,48,0
06037650702,46,0,0,45,1
06099001001,66,3,1285000,52,11
06019004215,58,3,1245000,42,13
06029005300,1,0,0,1,0
06013355111,95,7,3365000,60,28
06037310300,44,0,0,44,0
06099001002,44,3,1075000,25,16
06019004216,60,2,890000,51,7
06067009646,40,0,0,36,4
06067009331,92,2,740000,86,4
06061021203,157,4,2630000,142,11
06037406101,47,0,0,43,4
06041105002,30,0,0,30,0
06065041803,89,2,1880000,83,4
06065041804,65,1,725000,61,3
06047001003,22,2,750000,12,8
06075013500,21,0,0,21,0
06037222500,15,0,0,13,2
06067009332,23,0,0,21,2
06061021204,62,1,765000,60,1
06019004217,24,2,850000,16,6
06067009647,76,3,1425000,68,5
06013355112,105,0,0,102,3
06029001301,20,0,0,15,5
06059980000,3,0,0,3,0
06047001004,16,0,0,10,6
06067009648,41,1,365000,38,2
06089011001,32,1,535000,27,4
06029001302,9,0,0,6,3
06067009333,34,2,1020000,29,3
06059087801,80,2,1380000,72,6
06065041805,71,3,2095000,62,6
06013355113,91,1,815000,89,1
06037406103,35,1,695000,32,2
06019004218,131,4,1590000,114,13
06067009334,58,4,2300000,51,3
06067009608,73,0,0,61,12
06089011002,99,10,3350000,70,19
06059087802,58,1,535000,51,6
06001432800,58,0,0,54,4
06067009649,73,3,2055000,68,2
06065041806,91,2,1610000,87,2
06047001005,14,2,510000,10,2
06047001006,50,4,1510000,32,13
06067009609,44,4,1940000,33,7
06013355115,70,0,0,70,0
06059087803,11,1,875000,10,0
06027000400,33,1,615000,29,3
06065041807,34,4,2900000,26,4
06067009335,32,0,0,31,1
06067009336,37,0,0,36,1
06073012600,23,3,2295000,19,1
06075020900,19,0,0,19,0
06037237900,65,2,1420000,49,14
06047001007,121,4,1500000,97,20
06065041808,96,4,2610000,89,3
06085512602,27,1,905000,25,1
06037119320,17,0,0,13,4
06059087805,31,1,635000,27,3
06065041809,58,2,870000,51,5
06047001008,126,8,2980000,90,28
06107003801,23,2,660000,13,8
06067002100,22,1,825000,20,1
06085512603,9,0,0,8,1
06107003802,21,1,255000,14,6
06073019210,37,9,4925000,27,1
06053000600,19,0,0,15,4
06013355118,61,2,1500000,45,14
06045011501,38,0,0,31,7
06059087806,32,0,0,31,1
06097151800,87,0,0,83,4
06037503501,70,1,585000,56,13
06085512604,27,0,0,24,3
06067006101,63,2,1100000,53,8
06045011502,14,0,0,9,5
06013355119,60,6,4380000,46,8
06037204200,16,0,0,14,2
06037432300,21,0,0,20,1
06065045222,160,7,3705000,105,48
06071011700,11,1,505000,2,8
06077003501,38,0,0,34,4
06037137000,102,2,1450000,99,1
06037503502,70,1,695000,64,5
06037133000,57,0,0,48,9
06067006102,27,1,435000,25,1
06065042300,304,12,7380000,228,64
06001410500,4,0,0,3,1
06001431100,26,1,335000,22,3
06065045224,119,0,0,107,12
06059062620,87,0,0,86,1
06077003502,65,0,0,60,5
06037576601,62,3,1595000,57,2
06073016606,71,8,5020000,59,4
06077003503,77,2,890000,62,13
06037181500,48,0,0,43,5
06037576602,42,1,855000,41,0
06081606600,37,0,0,37,0
06037189501,13,0,0,13,0
06001435102,60,1,1095000,56,3
06065045226,58,0,0,48,10
06037480802,40,0,0,38,2
06077003504,67,2,700000,44,21
06059062622,59,4,1300000,55,0
06073016607,91,14,10990000,74,3
06081602601,30,0,0,30,0
06111000302,162,20,14810000,111,31
06111008302,77,0,0,72,5
06037189502,14,0,0,13,1
06081602602,46,1,745000,44,1
06001435103,105,1,525000,103,1
06037480803,28,0,0,26,2
06109001200,40,1,385000,34,5
06111008303,32,4,2930000,25,3
06013381000,69,1,415000,62,6
06037123800,55,1,1365000,50,4
06073016608,43,8,5530000,34,1
06111000303,45,4,2810000,36,5
06111004304,121,10,4970000,109,2
06037480804,19,0,0,19,0
06111000304,18,0,0,13,5
06085512021,69,0,0,65,4
06111008304,65,1,705000,55,9
06065045228,161,10,5300000,133,18
06001435104,114,2,1260000,107,4
06073016609,91,9,5585000,68,14
06095250103,64,5,2795000,48,11
06001421900,47,0,0,46,1
06085512022,26,0,0,24,2
06085501700,13,0,0,13,0
06059062625,39,0,0,39,0
06085509700,29,0,0,29,0
06085505700,30,0,0,30,0
06095250104,36,0,0,29,7
06059110401,71,4,3060000,63,4
06059062626,4,0,0,4,0
06073005700,7,0,0,7,0
06019005520,103,4,2940000,96,3
06035040302,67,9,3075000,36,19
