OID_ZCTA5_20|GEOID_ZCTA5_20|NAMELSAD_ZCTA5_20|AREALAND_ZCTA5_20|AREAWATER_ZCTA5_20|MTFCC_ZCTA5_20|CLASSFP_ZCTA5_20|FUNCSTAT_ZCTA5_20|OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|AREALAND_PART|AREAWATER_PART
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|20790154321062|06085502400|Census Tract 5024|2679680|0|G5020|S|23748|0
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|20790154320930|06085503112|Census Tract 5031.12|1136977|0|G5020|S|19964|0
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|20790154320670|06085503113|Census Tract 5031.13|728343|0|G5020|S|728343|0
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|207903717089452|06085503121|Census Tract 5031.21|2146016|0|G5020|S|327356|0
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|207903717089451|06085503122|Census Tract 5031.22|3644757|0|G5020|S|124177|0
221704258477011|95110|ZCTA5 95110|11795590|0|G6350|B5|S|20790154319303|06085505100|Census Tract 5051|6966454|0|G5020|S|5618362|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|207903717089451|06085503122|Census Tract 5031.22|3644757|0|G5020|S|158763|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678653586|06085503126|Census Tract 5031.26|1545159|0|G5020|S|1263472|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154320842|06085503207|Census Tract 5032.07|1290000|0|G5020|S|138641|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154320905|06085503208|Census Tract 5032.08|1106314|18008|G5020|S|1106314|18008
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154319430|06085503210|Census Tract 5032.10|1595929|0|G5020|S|1595929|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154320889|06085503213|Census Tract 5032.13|1099444|0|G5020|S|1099444|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154320874|06085503217|Census Tract 5032.17|601903|0|G5020|S|601903|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154319454|06085503218|Census Tract 5032.18|590505|0|G5020|S|590505|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678645068|06085503219|Census Tract 5032.19|484157|0|G5020|S|484157|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678641267|06085503220|Census Tract 5032.20|949951|0|G5020|S|949951|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678641222|06085503221|Census Tract 5032.21|1054979|0|G5020|S|1054979|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678645106|06085503222|Census Tract 5032.22|751197|0|G5020|S|751197|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678644279|06085503338|Census Tract 5033.38|9400706|0|G5020|S|12509|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|20790154320085|06085512001|Census Tract 5120.01|20047195|0|G5020|S|1325861|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|207903717089518|06085512042|Census Tract 5120.42|663334|0|G5020|S|663334|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|207903717089480|06085512043|Census Tract 5120.43|922299|0|G5020|S|922299|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678644948|06085512056|Census Tract 5120.56|945063|0|G5020|S|945063|0
221704258477012|95111|ZCTA5 95111|15035831|18008|G6350|B5|S|2079015678643838|06085512057|Census Tract 5120.57|1371510|0|G5020|S|1371510|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154318936|06085500100|Census Tract 5001|1922120|0|G5020|S|1922120|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154319375|06085500200|Census Tract 5002|1680335|0|G5020|S|908712|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154321191|06085500901|Census Tract 5009.01|720807|0|G5020|S|468799|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154321183|06085500902|Census Tract 5009.02|242522|0|G5020|S|242522|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154321175|06085501000|Census Tract 5010|802667|0|G5020|S|723730|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|207903717089450|06085501101|Census Tract 5011.01|656885|0|G5020|S|656885|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|207903717089449|06085501102|Census Tract 5011.02|1225148|0|G5020|S|1225148|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154321153|06085501200|Census Tract 5012|831245|0|G5020|S|831245|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154321105|06085501300|Census Tract 5013|747097|0|G5020|S|747097|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|2079015678651182|06085501601|Census Tract 5016.01|781837|0|G5020|S|772958|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|2079015678651259|06085501602|Census Tract 5016.02|436247|0|G5020|S|436247|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154320646|06085503105|Census Tract 5031.05|1757118|0|G5020|S|827418|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154320930|06085503112|Census Tract 5031.12|1136977|0|G5020|S|1117013|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|207903717089452|06085503121|Census Tract 5031.21|2146016|0|G5020|S|290585|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|207903717089451|06085503122|Census Tract 5031.22|3644757|0|G5020|S|2824873|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154319463|06085504318|Census Tract 5043.18|4364443|0|G5020|S|2247500|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|207903717089492|06085505006|Census Tract 5050.06|14249041|0|G5020|S|1737986|0
221704258477014|95112|ZCTA5 95112|18828729|0|G6350|B5|S|20790154319303|06085505100|Census Tract 5051|6966454|0|G5020|S|847891|0
221704258477016|95113|ZCTA5 95113|902035|0|G6350|B5|S|20790154321199|06085500800|Census Tract 5008|1723696|0|G5020|S|539655|0
221704258477016|95113|ZCTA5 95113|902035|0|G6350|B5|S|20790154321191|06085500901|Census Tract 5009.01|720807|0|G5020|S|252008|0
221704258477016|95113|ZCTA5 95113|902035|0|G6350|B5|S|20790154321175|06085501000|Census Tract 5010|802667|0|G5020|S|78937|0
221704258477016|95113|ZCTA5 95113|902035|0|G6350|B5|S|20790154321113|06085501700|Census Tract 5017|1115706|0|G5020|S|31435|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154321138|06085501401|Census Tract 5014.01|998599|0|G5020|S|998599|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|207903940014080|06085501402|Census Tract 5014.02|522620|0|G5020|S|522620|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154321145|06085501501|Census Tract 5015.01|623555|0|G5020|S|605311|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154321129|06085501502|Census Tract 5015.02|888547|0|G5020|S|852221|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320724|06085503601|Census Tract 5036.01|1372315|0|G5020|S|488561|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320662|06085503602|Census Tract 5036.02|1223265|0|G5020|S|897218|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320755|06085503703|Census Tract 5037.03|655029|0|G5020|S|639270|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320613|06085503707|Census Tract 5037.07|754113|0|G5020|S|754113|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|207903940493401|06085503710|Census Tract 5037.10|601268|0|G5020|S|601268|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|207903940496879|06085503711|Census Tract 5037.11|965822|0|G5020|S|965822|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320637|06085503712|Census Tract 5037.12|664170|0|G5020|S|664170|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|207903717089481|06085503713|Census Tract 5037.13|487667|0|G5020|S|302422|0
221704258477017|95116|ZCTA5 95116|9229875|0|G6350|B5|S|20790154320560|06085504002|Census Tract 5040.02|1026358|0|G5020|S|938280|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|2079015678641131|06085505901|Census Tract 5059.01|1269396|0|G5020|S|54946|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|2079015678653246|06085505902|Census Tract 5059.02|882189|0|G5020|S|97165|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|20790154320349|06085506301|Census Tract 5063.01|1498549|0|G5020|S|1285899|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|20790154320341|06085506302|Census Tract 5063.02|2014346|0|G5020|S|1803033|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|20790154320325|06085506304|Census Tract 5063.04|1079035|0|G5020|S|900222|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|20790154320317|06085506305|Census Tract 5063.05|1092809|0|G5020|S|1086118|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|2079015678639601|06085506504|Census Tract 5065.04|209658|0|G5020|S|209658|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|2079015678651950|06085506505|Census Tract 5065.05|657483|0|G5020|S|544052|0
221704258477018|95117|ZCTA5 95117|6009496|0|G6350|B5|S|20790154319765|06085506601|Census Tract 5066.01|1566538|0|G5020|S|10112|0
